Date,EEM,EFA,EWC,IEMG,VEA,VGK,VWO
2013-05-09,-0.0072348632954170045,-0.009647248506352346,-0.009087830095680927,-0.007802065235820499,-0.009465141662385657,-0.010818314435411813,-0.007814056733053576
2013-05-10,-0.007743366680560415,0.00111779835635617,-0.0010581716304629563,-0.007096395999160787,0.0005166585261564549,0.0040296054022810335,-0.0038251791552675884
2013-05-13,-0.009180631984850529,-0.0004786240012679688,-0.0024718604850350046,-0.0065675576149649695,0.0,-0.005351281245387418,-0.009035414343617432
2013-05-14,0.004633084393715459,0.001915233388238402,-0.002477718234513593,0.004083304607045646,0.0036134264480567335,0.003074294316643744,0.004786842061218932
2013-05-15,0.00023037454297902826,0.004300903355313412,-0.008516798518954483,0.0007744467934260868,0.003344060710902541,0.0028731345426116217,-0.0009073665850598545
2013-05-16,-0.0034578744121049887,-0.006820154534905809,-0.0007159800398252036,-0.003289187747473332,-0.00820319452344187,-0.004392612211612357,-0.0038601733740428745
2013-05-17,0.0043952978605905635,0.0068669884573746565,0.00035824651726823475,0.0031057085762935532,0.008271043502202202,0.007289310083105738,0.003419308751249517
2013-05-20,0.0025334303498412147,0.005550963129004716,0.011099229951128775,0.0030971268021129372,0.005126942137914536,0.003046913944551255,0.002271413255497956
2013-05-21,-0.002067387811279464,0.002050485629669918,0.0010622934782404947,0.0003856492315150728,0.0015299555636949513,0.0028481535717264084,-0.0006799868528730713
2013-05-22,-0.01104988761842618,-0.010073987368769632,-0.006366908151030581,-0.011186109617322137,-0.008912549291938854,-0.009276617064581716,-0.011340363236547857
2013-05-23,-0.007448980293393137,-0.01431073299613006,-0.00249209965313979,-0.007801816117432692,-0.015159284344129276,-0.005351281245387418,-0.0073411059888487395
2013-05-24,-0.008677253441748856,-0.008710884471536562,-0.0007140256646515075,-0.006487288040377237,-0.007826736207120821,-0.0009601664198113369,-0.009937702477233135
2013-05-28,0.005441562208321482,0.0026033783374703745,0.0007145358615949782,0.004155105477258392,0.0018405553414113651,0.005769474463253266,0.004901673094721337
2013-05-29,-0.012705905556083752,-0.009576273041726924,0.003925657909521929,-0.008866818995662218,-0.008661621028031141,-0.00669240420439976,-0.013937243512325947
2013-05-30,0.0,0.003933415965645892,0.005688077994828067,-0.001988067137009164,0.0047656092858610055,0.008277373305089153,-0.002355225504259262
2013-05-31,-0.018112402469730227,-0.019425260214123385,-0.019795317503252474,-0.019521996415606258,-0.020025859410552016,-0.019282201717903735,-0.019126711566339383
2013-06-03,0.014805551486970048,0.0038287155914722426,0.010097542817705474,0.014221938996989092,0.0067221330775102395,0.009927407349938688,0.015888575497581714
2013-06-04,-0.012198016169708281,0.0036483098292521277,-0.007854389264873696,-0.010616824445960571,0.002136682971365822,-0.004818489439195051,-0.011374529524064148
2013-06-05,-0.017917332504734818,-0.022306723766342462,-0.013674057385994032,-0.01660248981108603,-0.022388015772247916,-0.0143328200847338,-0.02037377010843089
2013-06-06,0.008382352331875564,0.005577118607444254,0.006202220147249582,0.007411568610458552,0.0057251214512688,0.008253537242622677,0.010276221994540702
2013-06-07,-0.005134574254664348,0.01344557626448517,0.002900663441941509,-0.006948535207294548,0.011656167841202603,0.007210700445294371,-0.00435928840365829
2013-06-10,-0.01351677422633013,0.000994908862620214,0.0028924560560770196,-0.012554094660461534,0.0005356608226019244,-0.0003869526218485131,-0.01410831522541045
2013-06-11,-0.01893377191986445,-0.012259898488878429,-0.01261735128240149,-0.017298581496723253,-0.012587053260314174,-0.010646567987791178,-0.019738698490826434
2013-06-12,-0.006856350783736698,-0.0011738560676943788,-0.010952966176978496,-0.006362770113831795,-0.0005421219292812696,-0.0001956340371481735,-0.00679561363846537
2013-06-13,0.02122218548914323,0.015280988711679155,0.019933560377527693,0.016435085976675534,0.015468037990173267,0.011741834476864055,0.023061144327316763
2013-06-14,-0.015773332605722112,-0.01091606105282783,-0.009048158816870266,-0.015329292633795899,-0.011758418160528805,-0.008317512164051744,-0.014367064403395302
2013-06-17,0.00915730048512775,0.014381442800007527,0.008400427555764756,0.009170000836153047,0.014331801903336716,0.010727555897576124,0.007036926547278055
2013-06-18,0.004285882908631411,0.007088589300132453,0.003983861660953547,0.0019022903227809973,0.006131766859697851,0.004824634539492001,0.002246215073462121
2013-06-19,-0.03087341846660785,-0.01866129933063776,-0.014429979289684924,-0.027631337749236762,-0.018282817165000798,-0.020933218124564057,-0.03187259521642716
2013-06-20,-0.04480696389771044,-0.036697228785606884,-0.032942817577173544,-0.0436008129865576,-0.037246989367981986,-0.031581078679944086,-0.04346721673012399
2013-06-21,0.01437071003937862,0.0032902281974211967,-0.003784811008757605,0.014515437978553258,0.003364222313335441,-0.008709875220269558,0.017746413000046646
2013-06-24,-0.02031546645674409,-0.01570599628912328,-0.01557755079463452,-0.017661440659724414,-0.01716575109506635,-0.015419701590777213,-0.022600561343703696
2013-06-25,0.021282320680003908,0.012800547588341926,0.010806336853040222,0.015702906324743804,0.014434329608210117,0.011004946342797028,0.019178431517453243
2013-06-26,0.015762651736313416,0.0039816433030612775,0.004200248958497355,0.015236803199445648,0.0045530907859068215,0.007117846090469726,0.02123664678468007
2013-06-27,0.020065604203598042,0.010063683131839252,0.004000712548808183,0.016616791456862234,0.01076499322596458,0.00706694136969066,0.015266720685485291
2013-06-28,0.005747332074151901,-0.0019158678047377364,0.0019154524259519246,0.009202690893303167,-0.0022421691130067867,-0.006604820299967229,0.0057042161384111
2013-07-01,0.0031169524640106694,0.009424114269861006,0.0026771731359542805,0.00043445712680312276,0.01011259145191623,0.01225847792476964,0.0018045292134030166
2013-07-02,-0.017866803011854282,-0.0050139531490747125,-0.0015257285809755494,-0.014323393436424525,-0.0050055590613630185,-0.010263309613142813,-0.016984514326976785
2013-07-03,-0.009227274636732452,0.00034743997041308816,-0.002673724576792602,-0.006825188117113634,-0.0002797800103027104,0.0010376491332990678,-0.007852983799099489
2013-07-05,-0.0063862509488860075,0.004690150043850316,-0.002680797190550477,-0.007980463000604843,0.004193353248227227,0.0024859613874717024,-0.004749287491032983
2013-07-08,0.0013387790881238537,0.006223895878452179,0.008448269515487272,-0.0002235285699671019,0.005289669571870492,0.011572305228216173,0.0015906987842422282
2013-07-09,0.013105195793528646,0.005498373959655467,0.011805060305708714,0.01117585162428636,0.006092502061027405,0.002043052954637359,0.011911438865673363
2013-07-10,-0.009503444368293645,0.0029051352482400983,0.00075300280483237,-0.007073333630483125,0.0019270461039659903,0.006931864613646033,-0.009678781035604045
2013-07-11,0.04904050387194481,0.02589872555212147,0.02933396379673181,0.04341061597421225,0.027472495483326975,0.0267259378213065,0.046486970016622164
2013-07-12,-0.01067106391062056,-0.006643364832222054,-0.004749546108293035,-0.009814517188108551,-0.005614846115684191,-0.009071180417417057,-0.010600151663250235
2013-07-15,0.010272487734444224,0.006185958754073795,0.0047722119489832515,0.013143656391960468,0.005915648215899516,0.005970018793887588,0.01300975057533793
2013-07-16,0.004067304118487991,-0.0006643291579815358,0.0029230635022674534,0.00233932122877456,-0.001336829936821271,0.0005938580166213736,0.0017627222086207261
2013-07-17,0.009113297656116126,0.0029927508110652035,0.001092931364363725,0.007214274612958427,0.003747313431454513,0.0009882642480936177,0.00829585629345253
2013-07-18,-0.011791163414840322,0.006631707638691253,0.010553166969348382,-0.008215758169572429,0.0058667468153501545,0.008295865057510898,-0.009723105888019168
2013-07-19,-0.0027924637994810597,-0.000823706341069208,0.005041454017307823,-0.003398557793806267,-0.0010608226942426802,0.003525650760608956,-0.0042801334381944445
2013-07-22,0.00992841160705904,0.005604186425132607,0.007524158671462056,0.007672605999161197,0.005308118094971226,0.004879977443099648,0.01061939583826077
2013-07-23,0.010839951307170637,0.0021307346556407314,0.0021336040962931513,0.010575232561758074,0.0013199490747437537,0.0015537808368448758,0.011008011124994832
2013-07-24,-0.010224201025710422,-0.001308516565293516,-0.008516687838303727,-0.010883163314021838,-0.0010546555034623983,0.0025216336062792166,-0.012125654340760628
2013-07-25,0.0057944731832275664,0.0019650759021054842,0.0060844548820842,0.007194429907810607,0.0010557689760233302,0.006190541877040934,0.006763590196382285
